Sender,Receiver,Timestamp,Discussion Title,Discussion Category,Parent Category,Category Text,Discussion Identifier,Comment ID,Discussion ID
322,444,4/8/13 15:34,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,161,5
370,69,4/8/13 15:40,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,162,2
115,270,4/8/13 15:40,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,163,17
120,116,4/8/13 15:42,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,164,17
371,444,4/8/13 15:53,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,165,2
295,444,4/8/13 15:57,Most important change for your school or district?,Group A-C,Units 1-3 Discussion Groups,,Most important change for your school or district?Group A-CUnits 1-3 Discussion Groups,166,14
30,115,4/8/13 15:59,PD,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,PDUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,167,18
303,444,4/8/13 16:03,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,168,2
142,444,4/8/13 16:05,DLT Resources—Comments and Suggestions,Group A-C,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup A-CUnits 1-3 Discussion Groups,169,16
44,221,4/8/13 16:20,It Begins at the Top,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,It Begins at the TopUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,170,20
120,444,4/8/13 16:26,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,171,4
223,310,4/8/13 16:29,How important is teacher training in a digital learning transition phase?,Group A-C,Units 1-3 Discussion Groups,,How important is teacher training in a digital learning transition phase?Group A-CUnits 1-3 Discussion Groups,172,9
223,444,4/8/13 16:35,DLT Resources—Comments and Suggestions,Group A-C,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup A-CUnits 1-3 Discussion Groups,173,16
54,15,4/8/13 16:38,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,174,5
54,152,4/8/13 16:48,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,175,5
25,444,4/8/13 17:17,Most important change for your school or district?,Group D-L,Units 1-3 Discussion Groups,,Most important change for your school or district?Group D-LUnits 1-3 Discussion Groups,176,1
66,221,4/8/13 17:18,It Begins at the Top,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,It Begins at the TopUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,177,20
61,444,4/8/13 17:27,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,178,2
61,444,4/8/13 17:32,Submitting Questions for the Expert Panel,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Submitting Questions for the Expert PanelUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,179,8
61,287,4/8/13 17:36,PD,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,PDUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,180,18
330,444,4/8/13 17:45,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,181,4
332,120,4/8/13 17:52,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,182,17
11,444,4/8/13 18:01,Submitting Questions for the Expert Panel,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Submitting Questions for the Expert PanelUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,183,8
59,115,4/8/13 18:11,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,184,17
121,116,4/8/13 18:14,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,185,17
59,310,4/8/13 18:20,Submitting Questions for the Expert Panel,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Submitting Questions for the Expert PanelUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,186,8
388,444,4/8/13 18:22,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,187,4
121,444,4/8/13 18:24,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,188,17
11,234,4/8/13 18:28,What will be different for students and teachers when K-12 education incorporates digital learning?,Group D-L,Units 1-3 Discussion Groups,,What will be different for students and teachers when K-12 education incorporates digital learning?Group D-LUnits 1-3 Discussion Groups,189,19
11,444,4/8/13 18:31,Most important change for your school or district?,Group D-L,Units 1-3 Discussion Groups,,Most important change for your school or district?Group D-LUnits 1-3 Discussion Groups,190,1
27,66,4/8/13 18:32,Most important change for your school or district?,Group D-L,Units 1-3 Discussion Groups,,Most important change for your school or district?Group D-LUnits 1-3 Discussion Groups,191,1
27,356,4/8/13 18:32,Most important change for your school or district?,Group D-L,Units 1-3 Discussion Groups,,Most important change for your school or district?Group D-LUnits 1-3 Discussion Groups,191,1
11,444,4/8/13 18:34,DLT Resources—Comments and Suggestions,Group D-L,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup D-LUnits 1-3 Discussion Groups,192,3
236,234,4/8/13 18:35,What will be different for students and teachers when K-12 education incorporates digital learning?,Group D-L,Units 1-3 Discussion Groups,,What will be different for students and teachers when K-12 education incorporates digital learning?Group D-LUnits 1-3 Discussion Groups,193,19
236,444,4/8/13 18:38,DLT Resources—Comments and Suggestions,Group D-L,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup D-LUnits 1-3 Discussion Groups,194,3
347,444,4/8/13 18:39,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,195,2
11,234,4/8/13 18:40,What are the most important ways we need to update K-12 education by 2020?,Group D-L,Units 1-3 Discussion Groups,,What are the most important ways we need to update K-12 education by 2020?Group D-LUnits 1-3 Discussion Groups,196,23
347,61,4/8/13 18:44,Changes,Group N,Units 1-3 Discussion Groups,,ChangesGroup NUnits 1-3 Discussion Groups,197,24
142,44,4/8/13 18:49,How do we promote student's self-directed learning inside a system designed for teacher directed?,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,How do we promote student's self-directed learning inside a system designed for teacher directed?Unit 1 Expert PanelUnit 1-3 Expert Panel Discussions,198,25
63,279,4/8/13 19:00,Addressing the needs of Special Education,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Addressing the needs of Special EducationUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,199,26
219,281,4/8/13 19:05,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,200,6
63,444,4/8/13 19:11,DLT Resources—Comments and Suggestions,Group U-Z,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup U-ZUnits 1-3 Discussion Groups,201,12
237,234,4/8/13 19:15,What are the most important ways we need to update K-12 education by 2020?,Group D-L,Units 1-3 Discussion Groups,,What are the most important ways we need to update K-12 education by 2020?Group D-LUnits 1-3 Discussion Groups,202,23
29,310,4/8/13 19:15,How important is teacher training in a digital learning transition phase?,Group A-C,Units 1-3 Discussion Groups,,How important is teacher training in a digital learning transition phase?Group A-CUnits 1-3 Discussion Groups,203,9
1,444,4/8/13 19:25,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,204,5
389,444,4/8/13 19:28,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,205,4
289,279,4/8/13 19:45,Addressing the needs of Special Education,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,Addressing the needs of Special EducationUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,206,26
167,234,4/8/13 19:47,What are the most important ways we need to update K-12 education by 2020?,Group D-L,Units 1-3 Discussion Groups,,What are the most important ways we need to update K-12 education by 2020?Group D-LUnits 1-3 Discussion Groups,207,23
346,444,4/8/13 19:48,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,208,5
158,444,4/8/13 19:49,DLT Resources—Comments and Suggestions,Group U-Z,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup U-ZUnits 1-3 Discussion Groups,209,12
122,116,4/8/13 19:51,Education in 2020,Group O-T,Units 1-3 Discussion Groups,,Education in 2020Group O-TUnits 1-3 Discussion Groups,210,17
289,115,4/8/13 19:55,PD,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,PDUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,211,18
313,310,4/8/13 19:55,How important is teacher training in a digital learning transition phase?,Group A-C,Units 1-3 Discussion Groups,,How important is teacher training in a digital learning transition phase?Group A-CUnits 1-3 Discussion Groups,212,9
127,444,4/8/13 20:00,Most important change for your school or district?,Group O-T,Units 1-3 Discussion Groups,,Most important change for your school or district?Group O-TUnits 1-3 Discussion Groups,213,4
107,444,4/8/13 20:01,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,214,2
192,444,4/8/13 20:02,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,215,6
238,234,4/8/13 20:03,What will be different for students and teachers when K-12 education incorporates digital learning?,Group D-L,Units 1-3 Discussion Groups,,What will be different for students and teachers when K-12 education incorporates digital learning?Group D-LUnits 1-3 Discussion Groups,216,19
346,444,4/8/13 20:13,DLT Resources—Comments and Suggestions,Group U-Z,Units 1-3 Discussion Groups,,DLT Resources—Comments and SuggestionsGroup U-ZUnits 1-3 Discussion Groups,217,12
66,444,4/8/13 20:14,Most important change for your school or district?,Group N,Units 1-3 Discussion Groups,,Most important change for your school or district?Group NUnits 1-3 Discussion Groups,218,2
218,15,4/8/13 20:20,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,219,5
167,287,4/8/13 20:21,PD,Unit 1 Expert Panel,Unit 1-3 Expert Panel Discussions,,PDUnit 1 Expert PanelUnit 1-3 Expert Panel Discussions,220,18
92,234,4/8/13 20:25,What will be different for students and teachers when K-12 education incorporates digital learning?,Group D-L,Units 1-3 Discussion Groups,,What will be different for students and teachers when K-12 education incorporates digital learning?Group D-LUnits 1-3 Discussion Groups,221,19
142,295,4/8/13 20:28,Most important change for your school or district?,Group A-C,Units 1-3 Discussion Groups,,Most important change for your school or district?Group A-CUnits 1-3 Discussion Groups,222,14
338,444,4/8/13 20:32,Most important change for your school or district?,Group M,Units 1-3 Discussion Groups,,Most important change for your school or district?Group MUnits 1-3 Discussion Groups,223,6
167,444,4/8/13 20:33,Most important change for your school or district?,Group D-L,Units 1-3 Discussion Groups,,Most important change for your school or district?Group D-LUnits 1-3 Discussion Groups,224,1
138,444,4/8/13 20:35,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,225,5
138,54,4/8/13 20:41,Most important change for your school or district?,Group U-Z,Units 1-3 Discussion Groups,,Most important change for your school or district?Group U-ZUnits 1-3 Discussion Groups,226,5
